permutation;execution_tree;approx_time;actual_time
[5 3 2 4 1 0 6];((((lineorderX(date𝜎d_year≥1992))X(supplier𝜎s_region∊['ASIA']))X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997);8.579110183359543;2.6072652339935303
[0 1 6 5 2 3 4];(((((lineorderXcustomer)Xsupplier)X((date𝜎d_year≤1997)𝜎d_year≥1992))𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA']);8.605974053231973;11.429576873779297
[0 5 4 1 3 2 6];(((((lineorderXcustomer)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA'])X(date𝜎d_year≥1992))𝜎d_year≤1997);8.605113540066549;2.8030290603637695
[5 3 4 2 0 1 6];((((lineorderX(date𝜎d_year≥1992))X(customer𝜎c_region∊['ASIA']))X(supplier𝜎s_region∊['ASIA']))𝜎d_year≤1997);8.579363308308443;2.4357542991638184
[2 3 6 1 4 0 5];((((((lineorderXdate)𝜎d_year≤1997)Xsupplier)𝜎s_region∊['ASIA'])X(customer𝜎c_region∊['ASIA']))𝜎d_year≥1992);8.579948380148771;6.6100053787231445
[6 3 1 5 4 2 0];((((lineorderXsupplier)𝜎s_region∊['ASIA'])X((date𝜎d_year≤1997)𝜎d_year≥1992))X(customer𝜎c_region∊['ASIA']));8.57902577555851;2.8541247844696045
[0 1 2 4 3 6 5];(((((((lineorderXcustomer)Xsupplier)Xdate)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA'])𝜎d_year≤1997)𝜎d_year≥1992);8.606508243782478;12.282579183578491
[0 2 3 6 5 4 1];((((((lineorderXcustomer)Xdate)𝜎c_region∊['ASIA'])𝜎d_year≤1997)𝜎d_year≥1992)X(supplier𝜎s_region∊['ASIA']));8.605535201559855;6.104459047317505
[2 0 1 4 3 5 6];(((((((lineorderXdate)Xcustomer)Xsupplier)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA'])𝜎d_year≥1992)𝜎d_year≤1997);8.59263469339449;11.887964725494385
[0 3 2 6 4 1 5];((((((lineorderXcustomer)𝜎c_region∊['ASIA'])Xdate)𝜎d_year≤1997)X(supplier𝜎s_region∊['ASIA']))𝜎d_year≥1992);8.59172416735691;3.23309588432312
[0 2 1 4 6 3 5];(((((((lineorderXcustomer)Xdate)Xsupplier)𝜎s_region∊['ASIA'])𝜎d_year≤1997)𝜎c_region∊['ASIA'])𝜎d_year≥1992);8.606722414632245;11.895586013793945
[2 1 3 0 4 6 5];((((((lineorderXdate)Xsupplier)X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA'])𝜎d_year≤1997)𝜎d_year≥1992);8.580863257404292;6.651785850524902
[1 6 5 2 4 0 3];(((((lineorderXsupplier)X((date𝜎d_year≤1997)𝜎d_year≥1992))𝜎s_region∊['ASIA'])Xcustomer)𝜎c_region∊['ASIA']);8.59111859527719;6.561287879943848
[5 1 4 2 0 6 3];((((((lineorderXsupplier)𝜎s_region∊['ASIA'])X(date𝜎d_year≥1992))Xcustomer)𝜎d_year≤1997)𝜎c_region∊['ASIA']);8.590735660337227;3.9381439685821533
[2 0 1 6 4 3 5];(((((((lineorderXdate)Xcustomer)Xsupplier)𝜎d_year≤1997)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA'])𝜎d_year≥1992);8.59267257226773;12.770208835601807
[6 3 5 2 1 0 4];((((lineorderX((date𝜎d_year≤1997)𝜎d_year≥1992))Xsupplier)X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA']);8.579267388675383;5.879729986190796
[1 2 5 0 3 4 6];(((((((lineorderXsupplier)Xdate)𝜎d_year≥1992)Xcustomer)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA'])𝜎d_year≤1997);8.591940856188927;13.41733455657959
[5 4 0 2 6 1 3];(((((lineorderXcustomer)X(date𝜎d_year≥1992))𝜎d_year≤1997)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA']);8.605308383218107;7.604000091552734
[4 3 2 1 6 0 5];(((((lineorderXdate)X(supplier𝜎s_region∊['ASIA']))𝜎d_year≤1997)X(customer𝜎c_region∊['ASIA']))𝜎d_year≥1992);8.579847493459344;2.8629424571990967
[0 6 2 4 3 5 1];(((((lineorderXcustomer)X(date𝜎d_year≤1997))𝜎c_region∊['ASIA'])𝜎d_year≥1992)X(supplier𝜎s_region∊['ASIA']));8.605146731038525;5.723886489868164
[6 2 4 0 3 5 1];(((((lineorderX(date𝜎d_year≤1997))Xcustomer)𝜎c_region∊['ASIA'])𝜎d_year≥1992)X(supplier𝜎s_region∊['ASIA']));8.590628811965978;5.567421197891235
[5 3 2 4 6 1 0];((((lineorderX(date𝜎d_year≥1992))𝜎d_year≤1997)X(supplier𝜎s_region∊['ASIA']))X(customer𝜎c_region∊['ASIA']));8.578953257640459;3.3220558166503906
[3 0 1 4 5 2 6];(((((lineorderX(customer𝜎c_region∊['ASIA']))Xsupplier)𝜎s_region∊['ASIA'])X(date𝜎d_year≥1992))𝜎d_year≤1997);8.581348346328982;1.101184606552124
[1 0 4 3 5 2 6];((((((lineorderXsupplier)Xcustomer)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA'])X(date𝜎d_year≥1992))𝜎d_year≤1997);8.591311846260536;6.483486890792847
[5 0 4 2 1 3 6];(((((lineorderXcustomer)X(date𝜎d_year≥1992))X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA'])𝜎d_year≤1997);8.605450189138754;6.0675482749938965
[5 6 0 1 2 4 3];(((((lineorderXcustomer)Xsupplier)X((date𝜎d_year≥1992)𝜎d_year≤1997))𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA']);8.605974155614483;11.562088966369629
[5 0 6 3 1 2 4];(((((lineorderXcustomer)𝜎c_region∊['ASIA'])Xsupplier)X((date𝜎d_year≥1992)𝜎d_year≤1997))𝜎s_region∊['ASIA']);8.59166083091048;3.5270800590515137
[6 3 1 2 0 4 5];(((((lineorderXsupplier)X(date𝜎d_year≤1997))X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA'])𝜎d_year≥1992);8.580053132446182;6.026266574859619
[3 4 0 2 6 1 5];(((((lineorderX(customer𝜎c_region∊['ASIA']))Xdate)𝜎d_year≤1997)X(supplier𝜎s_region∊['ASIA']))𝜎d_year≥1992);8.58161681348668;1.2413818836212158
[0 4 5 2 3 1 6];(((((lineorderXcustomer)X(date𝜎d_year≥1992))𝜎c_region∊['ASIA'])X(supplier𝜎s_region∊['ASIA']))𝜎d_year≤1997);8.605146732120467;5.989102602005005
[0 2 3 1 6 4 5];(((((((lineorderXcustomer)Xdate)𝜎c_region∊['ASIA'])Xsupplier)𝜎d_year≤1997)𝜎s_region∊['ASIA'])𝜎d_year≥1992);8.605952289880403;6.716521263122559
[4 0 5 6 1 2 3];((((lineorderXcustomer)X(supplier𝜎s_region∊['ASIA']))X((date𝜎d_year≥1992)𝜎d_year≤1997))𝜎c_region∊['ASIA']);8.605055258269209;3.31392502784729
[5 0 6 1 3 4 2];(((((lineorderXcustomer)Xsupplier)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA'])X((date𝜎d_year≥1992)𝜎d_year≤1997));8.605449299222736;6.467561483383179
[3 2 1 5 0 4 6];((((((lineorderXdate)Xsupplier)𝜎d_year≥1992)X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA'])𝜎d_year≤1997);8.58057171689434;8.271518468856812
[0 5 2 1 3 6 4];((((((lineorderXcustomer)X(date𝜎d_year≥1992))Xsupplier)𝜎c_region∊['ASIA'])𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.605900459433531;11.906862735748291
[3 4 2 1 6 5 0];(((((lineorderXdate)X(supplier𝜎s_region∊['ASIA']))𝜎d_year≤1997)𝜎d_year≥1992)X(customer𝜎c_region∊['ASIA']));8.579826962306232;2.9656901359558105
[5 1 2 3 0 6 4];(((((lineorderXsupplier)X(date𝜎d_year≥1992))X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.580077286207928;6.615535259246826
[6 4 1 0 2 5 3];(((((lineorderX(supplier𝜎s_region∊['ASIA']))Xcustomer)X(date𝜎d_year≤1997))𝜎d_year≥1992)𝜎c_region∊['ASIA']);8.590432689911752;1.9223301410675049
[6 5 2 1 4 0 3];(((((lineorderX((date𝜎d_year≤1997)𝜎d_year≥1992))Xsupplier)𝜎s_region∊['ASIA'])Xcustomer)𝜎c_region∊['ASIA']);8.590695870409922;6.484773635864258
[6 5 2 0 1 3 4];(((((lineorderX((date𝜎d_year≤1997)𝜎d_year≥1992))Xcustomer)Xsupplier)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA']);8.59083549305205;10.592543363571167
[3 4 0 1 6 2 5];((((lineorderX(customer𝜎c_region∊['ASIA']))X(supplier𝜎s_region∊['ASIA']))X(date𝜎d_year≤1997))𝜎d_year≥1992);8.580926920986075;0.6717309951782227
[6 3 0 1 2 5 4];(((((lineorderX(customer𝜎c_region∊['ASIA']))Xsupplier)X(date𝜎d_year≤1997))𝜎d_year≥1992)𝜎s_region∊['ASIA']);8.581894023834456;1.6816294193267822
[1 0 3 4 2 5 6];(((((((lineorderXsupplier)Xcustomer)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA'])Xdate)𝜎d_year≥1992)𝜎d_year≤1997);8.591653004678546;6.47884202003479
[4 2 5 6 1 0 3];((((((lineorderXdate)𝜎d_year≥1992)𝜎d_year≤1997)X(supplier𝜎s_region∊['ASIA']))Xcustomer)𝜎c_region∊['ASIA']);8.590973216693273;4.579915523529053
[2 4 5 6 0 1 3];((((((lineorderXdate)𝜎d_year≥1992)𝜎d_year≤1997)Xcustomer)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA']);8.59103622752309;7.084254503250122
[4 0 2 6 1 5 3];((((((lineorderXcustomer)Xdate)𝜎d_year≤1997)X(supplier𝜎s_region∊['ASIA']))𝜎d_year≥1992)𝜎c_region∊['ASIA']);8.605894516488899;7.843215703964233
[2 5 1 4 3 0 6];((((((lineorderXdate)𝜎d_year≥1992)Xsupplier)𝜎s_region∊['ASIA'])X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997);8.579948380148771;7.287945032119751
[5 1 2 6 4 3 0];(((((lineorderXsupplier)X(date𝜎d_year≥1992))𝜎d_year≤1997)𝜎s_region∊['ASIA'])X(customer𝜎c_region∊['ASIA']));8.579740638933666;7.058315992355347
[5 2 6 1 3 4 0];(((((lineorderX(date𝜎d_year≥1992))𝜎d_year≤1997)Xsupplier)𝜎s_region∊['ASIA'])X(customer𝜎c_region∊['ASIA']));8.579316369574515;6.644812345504761
[1 2 5 3 0 6 4];((((((lineorderXsupplier)Xdate)𝜎d_year≥1992)X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.580391432686943;8.072119235992432
[0 4 2 5 1 6 3];((((((lineorderXcustomer)Xdate)𝜎d_year≥1992)X(supplier𝜎s_region∊['ASIA']))𝜎d_year≤1997)𝜎c_region∊['ASIA']);8.605894516488899;8.043257713317871
[1 0 5 2 3 6 4];((((((lineorderXsupplier)Xcustomer)X(date𝜎d_year≥1992))𝜎c_region∊['ASIA'])𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.591861376065678;12.160703420639038
[2 6 0 3 4 5 1];((((((lineorderXdate)𝜎d_year≤1997)Xcustomer)𝜎c_region∊['ASIA'])𝜎d_year≥1992)X(supplier𝜎s_region∊['ASIA']));8.591065579517682;6.473252534866333
[2 6 3 0 5 1 4];((((((lineorderXdate)𝜎d_year≤1997)X(customer𝜎c_region∊['ASIA']))𝜎d_year≥1992)Xsupplier)𝜎s_region∊['ASIA']);8.580084384465255;3.918252468109131
[2 5 4 0 3 6 1];((((((lineorderXdate)𝜎d_year≥1992)Xcustomer)𝜎c_region∊['ASIA'])𝜎d_year≤1997)X(supplier𝜎s_region∊['ASIA']));8.591065579517682;6.9296886920928955
[2 5 1 0 6 3 4];(((((((lineorderXdate)𝜎d_year≥1992)Xsupplier)Xcustomer)𝜎d_year≤1997)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA']);8.591842981673015;13.799197673797607
[2 4 0 1 3 5 6];((((((lineorderXdate)Xcustomer)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA'])𝜎d_year≥1992)𝜎d_year≤1997);8.592145126144667;6.238768815994263
[3 1 5 2 4 0 6];(((((lineorderXsupplier)X(date𝜎d_year≥1992))𝜎s_region∊['ASIA'])X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997);8.579716486791202;6.4341888427734375
[1 6 2 0 3 5 4];((((((lineorderXsupplier)X(date𝜎d_year≤1997))Xcustomer)𝜎c_region∊['ASIA'])𝜎d_year≥1992)𝜎s_region∊['ASIA']);8.591621820890387;11.13286542892456
[6 1 5 0 4 3 2];(((((lineorderXsupplier)Xcustomer)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA'])X((date𝜎d_year≤1997)𝜎d_year≥1992));8.591170040536973;6.442628383636475
[3 2 0 6 1 4 5];((((((lineorderXdate)X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997)Xsupplier)𝜎s_region∊['ASIA'])𝜎d_year≥1992);8.580693285749565;3.166332244873047
[6 1 5 3 0 4 2];((((lineorderXsupplier)X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA'])X((date𝜎d_year≤1997)𝜎d_year≥1992));8.579601970200534;2.6800270080566406
[0 5 4 1 2 6 3];(((((lineorderXcustomer)X(supplier𝜎s_region∊['ASIA']))X(date𝜎d_year≥1992))𝜎d_year≤1997)𝜎c_region∊['ASIA']);8.605204623988293;3.584494113922119
[5 2 0 3 6 1 4];((((((lineorderX(date𝜎d_year≥1992))Xcustomer)𝜎c_region∊['ASIA'])𝜎d_year≤1997)Xsupplier)𝜎s_region∊['ASIA']);8.591046097883954;6.640036582946777
[2 1 0 5 6 4 3];(((((((lineorderXdate)Xsupplier)Xcustomer)𝜎d_year≥1992)𝜎d_year≤1997)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA']);8.592482902144837;14.475178003311157
[6 0 3 5 2 1 4];(((((lineorderXcustomer)𝜎c_region∊['ASIA'])X((date𝜎d_year≤1997)𝜎d_year≥1992))Xsupplier)𝜎s_region∊['ASIA']);8.59166083091048;3.5469272136688232
[2 1 0 6 5 4 3];(((((((lineorderXdate)Xsupplier)Xcustomer)𝜎d_year≤1997)𝜎d_year≥1992)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA']);8.592482902144837;14.202325105667114
[2 4 0 5 6 1 3];((((((lineorderXdate)Xcustomer)𝜎d_year≥1992)𝜎d_year≤1997)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA']);8.59166310919388;8.496267795562744
[2 1 4 5 0 6 3];(((((((lineorderXdate)Xsupplier)𝜎s_region∊['ASIA'])𝜎d_year≥1992)Xcustomer)𝜎d_year≤1997)𝜎c_region∊['ASIA']);8.591896998938424;7.695804595947266
[5 2 1 4 0 6 3];((((((lineorderX(date𝜎d_year≥1992))Xsupplier)𝜎s_region∊['ASIA'])Xcustomer)𝜎d_year≤1997)𝜎c_region∊['ASIA']);8.591082771004936;7.47968316078186
[3 2 5 0 4 1 6];(((((lineorderXdate)𝜎d_year≥1992)X(customer𝜎c_region∊['ASIA']))X(supplier𝜎s_region∊['ASIA']))𝜎d_year≤1997);8.579800075860149;3.3618838787078857
[4 5 6 1 0 2 3];((((lineorderX(supplier𝜎s_region∊['ASIA']))Xcustomer)X((date𝜎d_year≥1992)𝜎d_year≤1997))𝜎c_region∊['ASIA']);8.590283324192669;1.714993953704834
[3 1 2 4 6 0 5];((((((lineorderXsupplier)Xdate)𝜎s_region∊['ASIA'])𝜎d_year≤1997)X(customer𝜎c_region∊['ASIA']))𝜎d_year≥1992);8.580083932903921;6.579172372817993
[5 4 2 1 6 3 0];((((lineorderX(date𝜎d_year≥1992))X(supplier𝜎s_region∊['ASIA']))𝜎d_year≤1997)X(customer𝜎c_region∊['ASIA']));8.579063015155935;2.8643529415130615
[2 5 1 3 6 0 4];((((((lineorderXdate)𝜎d_year≥1992)Xsupplier)𝜎d_year≤1997)X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA']);8.580084384465255;8.537432193756104
[2 4 3 6 0 5 1];(((((lineorderXdate)𝜎d_year≤1997)X(customer𝜎c_region∊['ASIA']))𝜎d_year≥1992)X(supplier𝜎s_region∊['ASIA']));8.579643150141065;3.4087014198303223
[0 1 6 2 3 5 4];((((((lineorderXcustomer)Xsupplier)X(date𝜎d_year≤1997))𝜎c_region∊['ASIA'])𝜎d_year≥1992)𝜎s_region∊['ASIA']);8.606140015722978;11.709732294082642
[0 2 1 5 4 3 6];(((((((lineorderXcustomer)Xdate)Xsupplier)𝜎d_year≥1992)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA'])𝜎d_year≤1997);8.606754299927864;12.717505693435669
[5 2 0 1 3 6 4];((((((lineorderX(date𝜎d_year≥1992))Xcustomer)Xsupplier)𝜎c_region∊['ASIA'])𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.591382042840426;12.030762910842896
[2 1 0 4 3 6 5];(((((((lineorderXdate)Xsupplier)Xcustomer)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA'])𝜎d_year≤1997)𝜎d_year≥1992);8.592426217919485;12.462056875228882
[2 3 0 1 5 4 6];((((((lineorderXdate)X(customer𝜎c_region∊['ASIA']))Xsupplier)𝜎d_year≥1992)𝜎s_region∊['ASIA'])𝜎d_year≤1997);8.581104185273663;3.1677589416503906
[6 1 5 2 0 4 3];(((((lineorderXsupplier)X((date𝜎d_year≤1997)𝜎d_year≥1992))Xcustomer)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA']);8.591265129481824;11.001548528671265
[6 4 5 2 0 3 1];((((lineorderX((date𝜎d_year≤1997)𝜎d_year≥1992))Xcustomer)𝜎c_region∊['ASIA'])X(supplier𝜎s_region∊['ASIA']));8.59027205450492;5.413979768753052
[6 4 1 2 0 3 5];(((((lineorderX(supplier𝜎s_region∊['ASIA']))X(date𝜎d_year≤1997))Xcustomer)𝜎c_region∊['ASIA'])𝜎d_year≥1992);8.590425170231752;1.7560064792633057
[0 1 2 5 4 6 3];(((((((lineorderXcustomer)Xsupplier)Xdate)𝜎d_year≥1992)𝜎s_region∊['ASIA'])𝜎d_year≤1997)𝜎c_region∊['ASIA']);8.60654643808697;13.319915771484375
[4 2 6 5 1 0 3];((((((lineorderXdate)𝜎d_year≤1997)𝜎d_year≥1992)X(supplier𝜎s_region∊['ASIA']))Xcustomer)𝜎c_region∊['ASIA']);8.590973216693273;4.503245115280151
[0 2 4 5 6 1 3];((((((lineorderXcustomer)Xdate)𝜎d_year≥1992)𝜎d_year≤1997)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA']);8.605745150769815;8.387168169021606
[1 2 3 6 5 4 0];((((((lineorderXsupplier)Xdate)𝜎d_year≤1997)𝜎d_year≥1992)𝜎s_region∊['ASIA'])X(customer𝜎c_region∊['ASIA']));8.580140629350959;7.6005942821502686
[0 2 3 5 1 6 4];(((((((lineorderXcustomer)Xdate)𝜎c_region∊['ASIA'])𝜎d_year≥1992)Xsupplier)𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.605952286227234;6.88334846496582
[5 2 0 4 1 6 3];(((((lineorderX(date𝜎d_year≥1992))Xcustomer)X(supplier𝜎s_region∊['ASIA']))𝜎d_year≤1997)𝜎c_region∊['ASIA']);8.590938939809552;6.43739914894104
[3 4 2 0 1 5 6];(((((lineorderXdate)X(customer𝜎c_region∊['ASIA']))X(supplier𝜎s_region∊['ASIA']))𝜎d_year≥1992)𝜎d_year≤1997);8.580584554163556;2.4976799488067627
[0 5 1 6 2 3 4];(((((lineorderXcustomer)Xsupplier)X((date𝜎d_year≥1992)𝜎d_year≤1997))𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA']);8.605974053231973;11.517203569412231
[0 1 4 6 2 5 3];((((((lineorderXcustomer)Xsupplier)𝜎s_region∊['ASIA'])X(date𝜎d_year≤1997))𝜎d_year≥1992)𝜎c_region∊['ASIA']);8.605595851558059;7.319500684738159
[0 1 2 3 6 5 4];(((((((lineorderXcustomer)Xsupplier)Xdate)𝜎c_region∊['ASIA'])𝜎d_year≤1997)𝜎d_year≥1992)𝜎s_region∊['ASIA']);8.606507461888441;12.47863483428955
[2 1 6 5 0 3 4];(((((((lineorderXdate)Xsupplier)𝜎d_year≤1997)𝜎d_year≥1992)Xcustomer)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA']);8.592015142359811;13.583564281463623
[3 4 1 0 6 2 5];((((lineorderX(supplier𝜎s_region∊['ASIA']))X(customer𝜎c_region∊['ASIA']))X(date𝜎d_year≤1997))𝜎d_year≥1992);8.578857058410644;0.6917955875396729
[3 2 0 6 1 5 4];((((((lineorderXdate)X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997)Xsupplier)𝜎d_year≥1992)𝜎s_region∊['ASIA']);8.580711266136044;3.324012279510498
[3 2 6 5 1 0 4];((((((lineorderXdate)𝜎d_year≤1997)𝜎d_year≥1992)Xsupplier)X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA']);8.579894270346172;7.216197729110718
[3 2 0 5 1 6 4];((((((lineorderXdate)X(customer𝜎c_region∊['ASIA']))𝜎d_year≥1992)Xsupplier)𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.580711266136044;3.3951525688171387
[0 5 1 2 4 3 6];((((((lineorderXcustomer)Xsupplier)X(date𝜎d_year≥1992))𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA'])𝜎d_year≤1997);8.606140424241772;12.197482109069824
[0 5 6 4 2 1 3];((((lineorderXcustomer)X((date𝜎d_year≥1992)𝜎d_year≤1997))X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA']);8.605118269099025;5.68021297454834
[5 0 3 2 6 1 4];((((((lineorderXcustomer)𝜎c_region∊['ASIA'])X(date𝜎d_year≥1992))𝜎d_year≤1997)Xsupplier)𝜎s_region∊['ASIA']);8.591801096729396;3.716158628463745
[1 6 2 0 5 3 4];((((((lineorderXsupplier)X(date𝜎d_year≤1997))Xcustomer)𝜎d_year≥1992)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA']);8.591645769296603;11.924216032028198
[1 4 2 5 6 0 3];(((((((lineorderXsupplier)𝜎s_region∊['ASIA'])Xdate)𝜎d_year≥1992)𝜎d_year≤1997)Xcustomer)𝜎c_region∊['ASIA']);8.591075807799463;3.9392218589782715
[5 2 1 6 0 4 3];((((((lineorderX(date𝜎d_year≥1992))Xsupplier)𝜎d_year≤1997)Xcustomer)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA']);8.591215819916886;12.867384433746338
[4 2 1 6 0 5 3];((((((lineorderXdate)X(supplier𝜎s_region∊['ASIA']))𝜎d_year≤1997)Xcustomer)𝜎d_year≥1992)𝜎c_region∊['ASIA']);8.591419344960453;3.637565851211548
[0 2 3 1 6 5 4];(((((((lineorderXcustomer)Xdate)𝜎c_region∊['ASIA'])Xsupplier)𝜎d_year≤1997)𝜎d_year≥1992)𝜎s_region∊['ASIA']);8.60595229193776;6.862795352935791
[1 4 6 5 2 0 3];(((((lineorderXsupplier)𝜎s_region∊['ASIA'])X((date𝜎d_year≤1997)𝜎d_year≥1992))Xcustomer)𝜎c_region∊['ASIA']);8.590593852098635;3.5670387744903564
[2 1 4 0 5 6 3];(((((((lineorderXdate)Xsupplier)𝜎s_region∊['ASIA'])Xcustomer)𝜎d_year≥1992)𝜎d_year≤1997)𝜎c_region∊['ASIA']);8.591932139792451;7.708600759506226
[5 0 2 3 1 4 6];((((((lineorderXcustomer)X(date𝜎d_year≥1992))𝜎c_region∊['ASIA'])Xsupplier)𝜎s_region∊['ASIA'])𝜎d_year≤1997);8.605563812244668;6.5388102531433105
[2 6 1 4 5 3 0];((((((lineorderXdate)𝜎d_year≤1997)Xsupplier)𝜎s_region∊['ASIA'])𝜎d_year≥1992)X(customer𝜎c_region∊['ASIA']));8.579932279202673;6.741450548171997
[1 2 3 0 6 4 5];((((((lineorderXsupplier)Xdate)X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997)𝜎s_region∊['ASIA'])𝜎d_year≥1992);8.58069793084922;6.623326778411865
[6 0 2 3 5 1 4];((((((lineorderXcustomer)X(date𝜎d_year≤1997))𝜎c_region∊['ASIA'])𝜎d_year≥1992)Xsupplier)𝜎s_region∊['ASIA']);8.605563812191484;6.189220190048218
[6 5 2 4 1 3 0];(((lineorderX((date𝜎d_year≤1997)𝜎d_year≥1992))X(supplier𝜎s_region∊['ASIA']))X(customer𝜎c_region∊['ASIA']));8.578763143521378;2.3287220001220703
[5 6 2 0 4 3 1];((((lineorderX((date𝜎d_year≥1992)𝜎d_year≤1997))Xcustomer)𝜎c_region∊['ASIA'])X(supplier𝜎s_region∊['ASIA']));8.590272054504922;5.45443058013916
[6 0 1 2 4 5 3];((((((lineorderXcustomer)Xsupplier)X(date𝜎d_year≤1997))𝜎s_region∊['ASIA'])𝜎d_year≥1992)𝜎c_region∊['ASIA']);8.606140630018025;11.803348541259766
[1 0 2 6 5 4 3];(((((((lineorderXsupplier)Xcustomer)Xdate)𝜎d_year≤1997)𝜎d_year≥1992)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA']);8.59228490129889;13.807273149490356
[1 0 2 6 5 3 4];(((((((lineorderXsupplier)Xcustomer)Xdate)𝜎d_year≤1997)𝜎d_year≥1992)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA']);8.592285689768426;13.811598777770996
[0 3 6 1 2 5 4];((((((lineorderXcustomer)𝜎c_region∊['ASIA'])Xsupplier)X(date𝜎d_year≤1997))𝜎d_year≥1992)𝜎s_region∊['ASIA']);8.591803203518923;3.69034743309021
[5 1 3 6 2 0 4];((((lineorderXsupplier)X((date𝜎d_year≥1992)𝜎d_year≤1997))X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA']);8.57969705796976;6.035156726837158
[2 0 5 6 3 1 4];(((((((lineorderXdate)Xcustomer)𝜎d_year≥1992)𝜎d_year≤1997)𝜎c_region∊['ASIA'])Xsupplier)𝜎s_region∊['ASIA']);8.59195017162773;8.017800569534302
[4 0 3 1 2 5 6];((((((lineorderXcustomer)𝜎c_region∊['ASIA'])X(supplier𝜎s_region∊['ASIA']))Xdate)𝜎d_year≥1992)𝜎d_year≤1997);8.591726274146437;2.728423595428467
[2 1 5 0 3 6 4];(((((((lineorderXdate)Xsupplier)𝜎d_year≥1992)Xcustomer)𝜎c_region∊['ASIA'])𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.592138194564463;13.933864831924438
[0 2 4 5 1 3 6];((((((lineorderXcustomer)Xdate)𝜎d_year≥1992)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA'])𝜎d_year≤1997);8.60588695729514;7.9918601512908936
[5 4 1 3 2 0 6];((((lineorderX(supplier𝜎s_region∊['ASIA']))X(date𝜎d_year≥1992))X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997);8.578857058410644;1.1035807132720947
[1 2 3 6 4 5 0];((((((lineorderXsupplier)Xdate)𝜎d_year≤1997)𝜎s_region∊['ASIA'])𝜎d_year≥1992)X(customer𝜎c_region∊['ASIA']));8.580121730932474;7.255298137664795
[2 0 5 1 6 3 4];(((((((lineorderXdate)Xcustomer)𝜎d_year≥1992)Xsupplier)𝜎d_year≤1997)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA']);8.592280389654977;14.349284172058105
