permutation;execution_tree;approx_time;actual_time
[1 2 4 5 6 3 0];((((((lineorderXsupplier)Xpart)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(customer𝜎c_region∊['AMERICA']));8.724819917949572;6.78368878364563
[5 2 3 0 6 1 4];((((((lineorderXpart)Xdate)Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);8.880925133793987;14.002419710159302
[5 1 0 3 4 2 6];((((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xcustomer)Xdate)𝜎c_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.73550128705441;1.6937456130981445
[0 6 4 5 2 3 1];(((((lineorderXcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(supplier𝜎s_region∊['AMERICA']));8.647488470116452;2.883755683898926
[3 1 0 4 6 2 5];((((((lineorderXdate)Xsupplier)Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);8.648189827088673;12.566544771194458
[0 1 4 6 5 3 2];((((((lineorderXcustomer)Xsupplier)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.661691421714497;6.571809530258179
[2 0 3 5 1 4 6];((((((lineorderXpart)Xcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.895699098747855;12.952894926071167
[1 3 2 0 6 5 4];(((((((lineorderXsupplier)Xdate)Xpart)Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.737540418291086;20.499953746795654
[1 3 4 2 6 5 0];((((((lineorderXsupplier)Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));8.725396424664572;12.798125505447388
[5 2 0 3 1 6 4];((((((lineorderXpart)Xcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.895699093102976;13.048189401626587
[6 5 4 0 2 3 1];((((lineorderX(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(supplier𝜎s_region∊['AMERICA']));8.63985539704447;0.9123208522796631
[5 0 3 6 1 4 2];(((((lineorderXcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.661987273347954;5.85285496711731
[5 2 3 6 0 1 4];((((((lineorderXpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);8.880151777363327;9.053730487823486
[0 1 3 6 2 5 4];((((((lineorderXcustomer)Xsupplier)Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.662843845061534;14.333385229110718
[4 5 0 1 3 2 6];(((((lineorderX(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.726086588708641;0.7752587795257568
[3 1 2 6 4 5 0];((((((lineorderXdate)Xsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));8.725593637369395;12.94717788696289
[3 6 4 1 2 5 0];(((((lineorderXdate)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));8.636618251781853;8.16550588607788
[0 4 5 2 1 3 6];((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xpart)X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.736465430635384;3.1430437564849854
[2 1 3 5 0 6 4];(((((((lineorderXpart)Xsupplier)Xdate)𝜎s_region∊['AMERICA'])Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.881124348167956;13.64481234550476
[0 5 1 6 4 2 3];(((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate);8.661213856724045;2.5606276988983154
[0 1 5 2 6 3 4];(((((((lineorderXcustomer)Xsupplier)𝜎s_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)𝜎c_region∊['AMERICA']);8.750671491117298;7.5709075927734375
[5 3 2 0 1 6 4];((((((lineorderXdate)Xpart)Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.737654476166716;13.102924346923828
[4 3 2 0 6 5 1];(((((lineorderXdate)Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));8.725394978019922;7.025660991668701
[4 2 3 0 1 5 6];((((((lineorderXpart)Xdate)X(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.870538370732918;7.954746723175049
[4 3 2 1 6 5 0];((((((lineorderXdate)Xpart)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));8.725790931916151;13.046056032180786
[2 0 4 6 5 3 1];((((((lineorderXpart)Xcustomer)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(supplier𝜎s_region∊['AMERICA']));8.881223372672924;7.368513584136963
[5 6 3 1 2 0 4];(((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)𝜎c_region∊['AMERICA']);8.647298863394715;2.9825925827026367
[2 0 1 6 3 4 5];(((((((lineorderXpart)Xcustomer)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);8.895403259054643;15.821900129318237
[0 2 4 5 1 3 6];((((((lineorderXcustomer)Xpart)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.75130949911018;7.1455113887786865
[1 6 4 3 2 0 5];(((((lineorderXsupplier)Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);8.636996499889769;7.861294746398926
[4 6 1 0 5 2 3];(((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate);8.635844094162566;2.6612939834594727
[4 3 5 0 1 6 2];((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.636405564394211;2.490283250808716
[6 1 5 0 4 3 2];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xcustomer)𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.646835968946224;3.0063633918762207
[0 6 1 4 3 2 5];((((((lineorderXcustomer)Xsupplier)𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);8.661691432876616;7.363521099090576
[6 2 1 3 0 5 4];((((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)Xdate)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.696188552733176;5.667823791503906
[0 3 5 1 2 6 4];((((((lineorderXcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.751046636307466;6.729711294174194
[4 1 0 3 6 5 2];(((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))Xdate)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.63642029664322;3.3109993934631348
[5 1 0 6 2 4 3];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])Xdate);8.646525446770836;1.1582179069519043
[1 2 0 5 4 6 3];(((((((lineorderXsupplier)Xpart)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);8.736964193769062;12.358146905899048
[6 3 5 1 0 4 2];(((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.647215407226499;3.167311906814575
[1 5 3 0 4 6 2];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.64683597455884;3.5404365062713623
[5 1 2 4 3 0 6];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xpart)Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.724016726133213;1.5747644901275635
[5 2 1 0 4 6 3];((((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);8.880153782201473;3.5621485710144043
[0 2 4 6 1 3 5];(((((((lineorderXcustomer)Xpart)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)Xdate)𝜎s_region∊['AMERICA']);8.751725849799518;7.400075674057007
[2 3 0 5 1 4 6];((((((lineorderXpart)Xdate)Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.881617091443921;13.255014896392822
[4 0 6 2 1 3 5];(((((lineorderX(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)Xdate)𝜎s_region∊['AMERICA']);8.640150864792247;1.1760118007659912
[1 2 3 0 5 4 6];(((((((lineorderXsupplier)Xpart)Xdate)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.737540398133751;19.8058340549469
[3 1 0 5 4 2 6];(((((((lineorderXdate)Xsupplier)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.737162218961291;12.349730730056763
[0 1 4 3 5 6 2];((((((lineorderXcustomer)Xsupplier)𝜎c_region∊['AMERICA'])Xdate)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.661691427264;7.1604554653167725
[6 0 1 3 2 4 5];((((((lineorderXcustomer)Xsupplier)Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);8.662843825441795;14.421645879745483
[2 3 1 0 4 6 5];(((((((lineorderXpart)Xdate)Xsupplier)Xcustomer)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']);8.881898406880655;20.86860680580139
[2 6 4 5 3 1 0];(((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']));8.732981556382864;4.4977216720581055
[5 1 4 3 2 0 6];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xdate)Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.724016726133213;1.5617327690124512
[4 0 2 1 5 3 6];((((((lineorderX(customer𝜎c_region∊['AMERICA']))Xpart)Xsupplier)𝜎s_region∊['AMERICA'])Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.728577876626979;1.8677654266357422
[2 4 0 6 3 1 5];((((((lineorderXpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)Xsupplier)𝜎s_region∊['AMERICA']);8.869131357147888;3.5481760501861572
[2 0 5 3 6 4 1];((((((lineorderXpart)Xcustomer)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']));8.8950071892363;13.364848852157593
[2 6 3 0 1 4 5];(((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)Xcustomer)Xsupplier)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);8.745733208508769;8.088195085525513
[0 5 3 1 6 2 4];(((((lineorderXcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);8.662070797471257;6.054982662200928
[2 5 1 0 6 3 4];((((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)𝜎c_region∊['AMERICA']);8.880153741888371;3.8947653770446777
[4 0 3 6 2 5 1];((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));8.638475426969643;1.19832181930542
[4 3 1 5 0 6 2];(((((lineorderXdate)Xsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.636165756575492;6.443969011306763
[2 6 5 0 3 1 4];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);8.74529480563302;6.127717018127441
[4 5 0 1 6 2 3];((((lineorderX(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate);8.637095641968433;0.6053204536437988
[3 0 2 4 1 6 5];(((((((lineorderXdate)Xcustomer)Xpart)𝜎c_region∊['AMERICA'])Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']);8.737379687548781;13.455703973770142
[6 0 1 2 3 4 5];((((((lineorderXcustomer)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);8.662843825441795;10.007416725158691
[3 1 6 0 5 2 4];((((((lineorderXdate)Xsupplier)Xcustomer)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);8.648188781738181;12.552204847335815
[4 1 3 5 2 0 6];((((((lineorderXsupplier)Xdate)𝜎s_region∊['AMERICA'])Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.72481993020494;7.014878273010254
[3 1 4 6 0 2 5];(((((lineorderXdate)Xsupplier)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);8.63719371226618;6.808797836303711
[4 2 3 1 5 6 0];((((((lineorderXpart)Xdate)Xsupplier)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));8.869764955383593;12.909125804901123
[0 4 2 3 5 6 1];((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));8.736461699986856;3.785968780517578
[6 2 0 5 4 3 1];(((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)𝜎c_region∊['AMERICA'])Xdate)X(supplier𝜎s_region∊['AMERICA']));8.697004806729653;2.5377938747406006
[1 3 4 5 6 2 0];(((((lineorderXsupplier)Xdate)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));8.63584409952184;6.445719242095947
[5 1 2 0 3 6 4];((((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xpart)Xcustomer)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.73558479765956;2.4794795513153076
[0 3 5 4 1 6 2];(((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.661295373512287;6.032355785369873
[4 0 3 1 2 6 5];((((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)Xsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']);8.727747023857631;2.5557498931884766
[2 4 5 1 3 6 0];(((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));8.868585670409624;3.581281900405884
[1 5 3 2 0 4 6];(((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)Xpart)Xcustomer)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.73581180691167;4.322881460189819
[2 5 6 0 4 3 1];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)𝜎c_region∊['AMERICA'])Xdate)X(supplier𝜎s_region∊['AMERICA']));8.74380638485441;4.804993152618408
[6 5 0 1 2 3 4];(((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎c_region∊['AMERICA']);8.66138090497065;2.9639790058135986
[6 0 2 5 3 1 4];(((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);8.676842731547797;5.253155946731567
[2 5 6 4 1 3 0];(((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))Xdate)X(customer𝜎c_region∊['AMERICA']));8.732291663882258;3.610410451889038
[2 1 3 0 6 5 4];(((((((lineorderXpart)Xsupplier)Xdate)Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.881700187021057;20.745510816574097
[1 4 6 2 5 3 0];(((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])Xdate)X(customer𝜎c_region∊['AMERICA']));8.635844091293103;3.794114351272583
[2 0 6 4 3 1 5];(((((((lineorderXpart)Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])Xdate)Xsupplier)𝜎s_region∊['AMERICA']);8.881608768381287;7.990888833999634
[1 6 0 5 2 4 3];((((((lineorderXsupplier)Xcustomer)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])Xdate);8.647412163213653;6.638509273529053
[6 5 4 1 3 2 0];((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));8.635025779393004;1.080495834350586
[0 6 3 1 2 5 4];((((((lineorderXcustomer)Xdate)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.663041333494286;13.89245891571045
[1 3 5 2 6 4 0];((((((lineorderXsupplier)Xdate)𝜎s_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));8.724819926023477;7.070155143737793
[4 5 1 2 0 6 3];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);8.723933202514576;1.0420951843261719
[1 4 0 3 6 2 5];(((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);8.636996499889769;3.3971707820892334
[4 0 6 3 1 2 5];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);8.638770894717421;1.8976728916168213
[2 4 3 1 0 5 6];((((((lineorderXpart)Xdate)Xsupplier)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.87033327103256;13.088399648666382
[6 0 3 1 5 4 2];((((((lineorderXcustomer)Xdate)Xsupplier)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.662476664946254;11.653318166732788
[1 4 5 3 2 6 0];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));8.72424372979794;3.5492608547210693
[5 4 1 0 2 3 6];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.724016726133211;0.7644202709197998
[3 4 2 0 6 1 5];((((((lineorderXdate)Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)𝜎s_region∊['AMERICA']);8.725812268547678;7.372158765792847
[1 3 6 5 0 4 2];((((((lineorderXsupplier)Xdate)𝜎s_region∊['AMERICA'])Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.647412170784376;7.012413024902344
[4 2 6 1 0 5 3];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA'])Xdate);8.733209328480184;4.512932777404785
[5 1 0 2 3 6 4];((((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xcustomer)Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.735584799527278;2.494143486022949
[1 4 5 2 6 3 0];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(customer𝜎c_region∊['AMERICA']));8.724243724185325;3.1348023414611816
[2 5 1 3 4 0 6];(((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.868669194621601;3.4859275817871094
[2 5 6 0 1 3 4];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎c_region∊['AMERICA']);8.744604913132413;4.773086071014404
[0 3 4 1 6 5 2];((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.661712451754594;6.672048091888428
[1 2 6 5 0 3 4];(((((((lineorderXsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])Xcustomer)Xdate)𝜎c_region∊['AMERICA']);8.736388291800491;7.4245522022247314
[0 2 3 5 6 1 4];((((((lineorderXcustomer)Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);8.765128508581267;13.496768474578857
[2 3 0 1 6 4 5];(((((((lineorderXpart)Xdate)Xcustomer)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);8.882094612118209;21.34104299545288
[5 0 3 2 1 4 6];((((((lineorderXcustomer)Xdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.751736516714647;12.100027322769165
[2 5 0 1 6 4 3];((((((lineorderXpart)Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])Xdate);8.894925676361156;7.269196033477783
[6 1 4 5 2 0 3];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))Xdate);8.635267903631332;2.5961525440216064
[5 2 1 6 0 4 3];((((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)𝜎c_region∊['AMERICA'])Xdate);8.880070218314296;3.227067232131958
[0 5 3 2 6 4 1];((((((lineorderXcustomer)Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']));8.751045090675408;12.72531509399414
[1 4 2 6 0 3 5];((((((lineorderXsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))Xdate)𝜎s_region∊['AMERICA']);8.724821748141421;7.5184571743011475
[5 4 2 1 6 0 3];(((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))Xdate);8.868502146681006;3.0210773944854736
