permutation;execution_tree;actual_time;actual_mem_peak
[5 3 0 2 6 4 1];((((((lineorderXdate)Xcustomer)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']));13.244018793106079;7119852238
[6 4 2 0 3 5 1];((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))Xdate)X(supplier𝜎s_region∊['AMERICA']));1.458897590637207;1879367422
[0 6 5 1 4 3 2];(((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.7641820907592773;3377460364
[6 1 4 0 2 3 5];(((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎s_region∊['AMERICA']);3.1317880153656006;3273445954
[0 6 5 2 3 1 4];(((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);5.359424591064453;3377460649
[5 6 0 3 4 2 1];(((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));6.314674615859985;5431869427
[3 1 4 6 5 0 2];(((((lineorderXdate)Xsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.651765584945679;5777593927
[4 5 6 3 0 2 1];((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));2.657058000564575;4232064408
[5 4 3 2 1 0 6];(((((lineorderXdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);6.96634578704834;5968057955
[3 5 4 1 6 0 2];((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.594097375869751;4241634608
[1 6 2 3 4 0 5];(((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);5.24029016494751;3281441588
[5 0 4 3 2 1 6];((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);3.8385090827941895;3377373926
[6 4 1 2 3 0 5];(((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);5.237849712371826;3271958412
[1 2 6 5 4 0 3];((((((lineorderXsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))Xdate);7.191547870635986;4529580111
[1 2 6 4 3 5 0];((((((lineorderXsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));9.05977463722229;4529579983
[1 0 6 5 4 2 3];((((((lineorderXsupplier)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate);6.629952669143677;4433559551
[0 5 1 6 3 2 4];(((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);3.3879287242889404;3377460364
[4 2 0 3 5 6 1];(((((lineorderXpart)X(customer𝜎c_region∊['AMERICA']))Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));3.9358174800872803;3471994246
[5 0 2 1 6 4 3];((((((lineorderXcustomer)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])Xdate);7.162964820861816;4671712937
[0 2 3 1 4 5 6];(((((((lineorderXcustomer)Xpart)Xdate)Xsupplier)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);21.217482328414917;8209758256
[2 5 0 4 3 6 1];((((((lineorderXpart)Xcustomer)𝜎c_region∊['AMERICA'])Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));8.35753345489502;4707244839
[5 1 2 0 3 4 6];((((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xpart)Xcustomer)Xdate)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);2.5516510009765625;1461458024
[3 1 2 5 0 4 6];(((((((lineorderXdate)Xsupplier)Xpart)𝜎s_region∊['AMERICA'])Xcustomer)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);13.822919845581055;6977719730
[0 2 1 6 5 4 3];(((((((lineorderXcustomer)Xpart)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])Xdate);13.51829719543457;5761619864
[6 0 2 4 3 5 1];(((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])Xdate)X(supplier𝜎s_region∊['AMERICA']));4.1861960887908936;3369464730
[4 2 3 6 5 0 1];(((((lineorderXpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']));7.847577810287476;5570016754
[0 3 1 5 2 6 4];(((((((lineorderXcustomer)Xdate)Xsupplier)𝜎s_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);13.098473310470581;6927899364
[4 5 6 1 3 0 2];((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xdate)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));1.005812406539917;1286216702
[2 5 4 6 3 0 1];(((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']));4.578058242797852;3473481492
[6 3 1 0 4 5 2];((((((lineorderXdate)Xsupplier)Xcustomer)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));12.450459241867065;6873702352
[6 5 0 1 3 4 2];(((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.298672914505005;3369377844
[1 3 2 5 6 0 4];(((((((lineorderXsupplier)Xdate)Xpart)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)𝜎c_region∊['AMERICA']);12.984512090682983;6977718618
[6 0 1 3 4 5 2];((((((lineorderXcustomer)Xsupplier)Xdate)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));12.518109798431396;6440042952
[5 2 1 0 3 6 4];((((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))Xcustomer)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);4.556408405303955;3473394844
[4 3 6 0 1 5 2];(((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.2922372817993164;4240147266
[6 1 3 5 0 2 4];((((((lineorderXsupplier)Xdate)𝜎s_region∊['AMERICA'])Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);7.279339075088501;5289736417
[5 6 2 4 3 0 1];((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']));2.3941051959991455;2227798618
[1 2 0 5 6 4 3];(((((((lineorderXsupplier)Xpart)Xcustomer)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])Xdate);12.843093395233154;5715417132
[2 3 4 0 5 6 1];(((((lineorderXpart)Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));7.501906871795654;5571504155
[6 0 2 1 5 3 4];((((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)𝜎s_region∊['AMERICA'])Xdate)𝜎c_region∊['AMERICA']);5.779215097427368;3369464730
[0 4 1 2 6 3 5];(((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)𝜎s_region∊['AMERICA']);4.255282878875732;3377460460
[6 0 3 4 2 1 5];((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)𝜎s_region∊['AMERICA']);6.585916042327881;5431956649
[4 3 6 1 2 0 5];(((((lineorderXdate)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);8.280709028244019;5768110367
[2 1 5 0 6 4 3];(((((((lineorderXpart)Xsupplier)𝜎s_region∊['AMERICA'])Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])Xdate);7.97698712348938;4611312847
[3 5 2 1 4 0 6];(((((lineorderXdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);7.014944076538086;5969546345
[3 2 6 5 0 4 1];((((((lineorderXdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']));9.552599430084229;5969633215
[1 5 3 0 6 4 2];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.74164080619812;3281441588
[2 3 6 5 1 0 4];((((((lineorderXpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎c_region∊['AMERICA']);8.166987657546997;5571504155
[5 3 1 6 4 0 2];((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.6193337440490723;4241548018
[2 0 3 5 1 4 6];((((((lineorderXpart)Xcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);13.381474733352661;6721810958
[4 3 5 6 0 1 2];((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.4995059967041016;4240147208
[1 0 4 3 6 2 5];((((((lineorderXsupplier)Xcustomer)𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);7.510118007659912;4433559551
[0 4 1 6 3 5 2];((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xsupplier)Xdate)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.859037399291992;3377460460
[0 4 5 1 2 3 6];((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);2.858502149581909;3377460364
[4 5 3 6 2 1 0];((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']));3.7212345600128174;4240060548
[4 1 6 5 3 2 0];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));3.1322999000549316;3279954302
[2 5 6 3 0 4 1];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']));6.387160539627075;3473481492
[4 1 5 0 2 3 6];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);2.769294023513794;3279954244
[2 4 3 5 6 1 0];(((((lineorderXpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']));7.823431015014648;5570016731
[4 6 1 2 5 0 3];(((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))Xdate);3.9209792613983154;3271958484
[2 4 3 1 5 0 6];((((((lineorderXpart)Xdate)Xsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);13.46314001083374;7057962506
[6 0 1 5 2 4 3];((((((lineorderXcustomer)Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])Xdate);6.954845666885376;4471764699
[0 3 5 2 1 4 6];((((((lineorderXcustomer)Xdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);12.39343810081482;7119852134
[1 2 0 6 5 4 3];(((((((lineorderXsupplier)Xpart)Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])Xdate);12.9515221118927;5715417564
[3 2 0 1 6 4 5];(((((((lineorderXdate)Xpart)Xcustomer)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);21.658725023269653;8209757829
[5 2 0 3 1 6 4];((((((lineorderXpart)Xcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);13.417929410934448;6721723954
[1 5 6 0 4 3 2];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xcustomer)𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.163975477218628;3281441684
[5 4 6 0 3 2 1];((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));1.2514848709106445;1329086246
[2 3 5 1 0 6 4];((((((lineorderXpart)Xdate)X(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.287955284118652;5571504097
[2 1 5 6 3 0 4];(((((((lineorderXpart)Xsupplier)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)Xcustomer)𝜎c_region∊['AMERICA']);7.584989786148071;4611312847
[6 0 4 3 1 5 2];((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xdate)Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.913179397583008;3369464768
[3 1 0 5 2 6 4];(((((((lineorderXdate)Xsupplier)Xcustomer)𝜎s_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);13.695733785629272;6881698588
[3 2 1 6 5 0 4];(((((((lineorderXdate)Xpart)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])Xcustomer)𝜎c_region∊['AMERICA']);13.628020286560059;7059450592
[4 0 1 6 2 5 3];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])Xdate);1.2688844203948975;1337169046
[4 1 5 2 0 3 6];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xpart)X(customer𝜎c_region∊['AMERICA']))Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);3.0982348918914795;3279954302
[1 0 5 6 3 2 4];((((((lineorderXsupplier)Xcustomer)𝜎s_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);7.52948522567749;4433559679
[5 3 1 0 4 2 6];((((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎c_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);3.458897590637207;4241547960
[0 3 1 5 6 2 4];((((((lineorderXcustomer)Xdate)Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);12.19322657585144;6927899460
[3 4 0 1 6 5 2];(((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.273115873336792;4241634608
[5 2 4 3 6 0 1];(((((lineorderXpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']));7.81225323677063;5569929479
[4 6 1 5 2 3 0];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']));2.8132193088531494;3271958258
[5 0 1 2 4 6 3];((((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))Xpart)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);3.4140968322753906;3377373830
[1 4 6 2 3 0 5];(((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);5.243863105773926;3281441588
[0 5 6 2 1 4 3];(((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])Xdate);3.806579351425171;3377460460
[3 4 6 2 5 1 0];((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']));3.7216951847076416;4241634512
[0 6 5 4 2 3 1];(((((lineorderXcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(supplier𝜎s_region∊['AMERICA']));2.9749152660369873;3377460364
[6 1 4 5 3 0 2];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.003556251525879;3273445954
[5 6 0 2 3 1 4];(((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);5.351997137069702;3369377844
[1 5 6 2 0 4 3];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)𝜎c_region∊['AMERICA'])Xdate);2.9197309017181396;3281441684
[5 2 1 6 4 0 3];(((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))Xdate);3.119647264480591;3473394844
[5 6 0 4 3 2 1];(((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));3.3096063137054443;3369377844
[0 2 5 1 4 6 3];((((((lineorderXcustomer)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);7.129289388656616;4671800045
[0 5 3 1 4 2 6];((((((lineorderXcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);6.215562105178833;5439865901
[3 4 1 5 0 6 2];(((((lineorderXdate)Xsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.624622344970703;5776106503
[4 6 1 0 2 3 5];(((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎s_region∊['AMERICA']);3.080390214920044;3271958426
[2 4 5 1 6 3 0];(((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(customer𝜎c_region∊['AMERICA']));3.257711172103882;3473481588
[4 1 5 3 6 2 0];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));3.1045291423797607;3279954302
[6 5 3 1 2 4 0];((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));2.691220760345459;4233551936
[4 5 0 3 2 1 6];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);1.8173880577087402;1426589078
[5 4 6 3 1 2 0];((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));2.68021559715271;4232064338
[4 2 1 3 5 6 0];((((((lineorderXpart)Xsupplier)Xdate)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));12.984193563461304;6578103157
[1 4 3 0 6 2 5];(((((lineorderXsupplier)Xdate)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);6.719743013381958;5296244971
[2 1 4 5 3 6 0];((((((lineorderXpart)Xsupplier)𝜎s_region∊['AMERICA'])Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));7.8526222705841064;4611312847
[0 3 2 4 6 1 5];(((((((lineorderXcustomer)Xdate)Xpart)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)𝜎s_region∊['AMERICA']);12.748521566390991;7119938964
[3 0 4 2 6 5 1];((((((lineorderXdate)Xcustomer)𝜎c_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));7.024343252182007;5873612847
[0 4 5 6 3 1 2];(((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.1379668712615967;3377460364
[0 2 4 3 5 6 1];((((((lineorderXcustomer)Xpart)𝜎c_region∊['AMERICA'])Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));8.181369304656982;4671800103
[0 4 1 2 5 3 6];(((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xsupplier)Xpart)𝜎s_region∊['AMERICA'])Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);3.985759973526001;3377460364
[1 0 5 4 3 6 2];((((((lineorderXsupplier)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.682442665100098;4433559679
[0 5 6 1 4 2 3];(((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate);2.6908512115478516;3377460364
[6 2 5 4 0 3 1];((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))Xdate)X(supplier𝜎s_region∊['AMERICA']));1.4343795776367188;1880854842
[6 1 4 2 3 0 5];(((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);5.203420162200928;3273445896
[1 4 5 0 2 3 6];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);2.804628610610962;3281441684
[5 1 4 3 6 0 2];((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xdate)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));0.9812920093536377;1295700156
[4 1 5 6 3 2 0];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));3.0723485946655273;3279954302
[6 3 5 1 2 4 0];((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));2.702134370803833;4233638822
[5 2 1 4 0 3 6];(((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);3.1515281200408936;3473394902
